id,image_path,productDisplayName,subCategory,label
31142,../data/raw/fashion-product-images-small/images/31142.jpg,John Miller Men Check Orange Shirt,Topwear,17
3797,../data/raw/fashion-product-images-small/images/3797.jpg,Converse Men Black & Red Shoes,Shoes,15
19728,../data/raw/fashion-product-images-small/images/19728.jpg,United Colors of Benetton Women Solid Purple Shirt,Topwear,17
55407,../data/raw/fashion-product-images-small/images/55407.jpg,Revlon ColorStay Overtime Relentless Raisin Lip Gloss 270,Lips,9
27027,../data/raw/fashion-product-images-small/images/27027.jpg,Jealous 21 Women Blue Shorts,Bottomwear,2
13212,../data/raw/fashion-product-images-small/images/13212.jpg,ASICS Women Gel Spree Running Grey Sports Shoes,Shoes,15
28853,../data/raw/fashion-product-images-small/images/28853.jpg,Proline Men Purple T-shirt,Topwear,17
43562,../data/raw/fashion-product-images-small/images/43562.jpg,Puma Men White Pack of 3 Socks,Socks,16
50949,../data/raw/fashion-product-images-small/images/50949.jpg,Lee Women Navy Blue Roxy Fit Jeans,Bottomwear,2
30090,../data/raw/fashion-product-images-small/images/30090.jpg,Ed Hardy Men Silver Dial Watch,Watches,19
2645,../data/raw/fashion-product-images-small/images/2645.jpg,Murcia Women Big Canvas Tote Bag,Bags,0
16760,../data/raw/fashion-product-images-small/images/16760.jpg,Spice Art Women Leatherette  Black Handbags,Bags,0
49864,../data/raw/fashion-product-images-small/images/49864.jpg,Q&Q Kids Unisex Purple Digital Watch,Watches,19
22555,../data/raw/fashion-product-images-small/images/22555.jpg,Reebok Men Reespeed Deo,Fragrance,6
46010,../data/raw/fashion-product-images-small/images/46010.jpg,Fabindia Maroon Printed Saree,Saree,14
34430,../data/raw/fashion-product-images-small/images/34430.jpg,Myntra Women Face Blue T-shirt,Topwear,17
50175,../data/raw/fashion-product-images-small/images/50175.jpg,Rocia Women Black & Brown Flats,Shoes,15
58318,../data/raw/fashion-product-images-small/images/58318.jpg,Jockey LCESCBRA Men White Pack of 3 Socks 2004,Socks,16
14037,../data/raw/fashion-product-images-small/images/14037.jpg,Flying Machine Men Check Blue Shirts,Topwear,17
20202,../data/raw/fashion-product-images-small/images/20202.jpg,Wrangler Men Glow Grey Sweatshirt,Topwear,17
5460,../data/raw/fashion-product-images-small/images/5460.jpg,Nike Women's Double Team Lite Black Shoe,Shoes,15
44747,../data/raw/fashion-product-images-small/images/44747.jpg,Globalite Men Black Sparta Shoes,Shoes,15
52622,../data/raw/fashion-product-images-small/images/52622.jpg,Mod-acc Women Purple Handbag,Bags,0
57350,../data/raw/fashion-product-images-small/images/57350.jpg,Amante Black T-Shirt Bra BGSB01,Innerwear,7
10497,../data/raw/fashion-product-images-small/images/10497.jpg,Flying Machine Women RN HS White Tshirts,Topwear,17
25770,../data/raw/fashion-product-images-small/images/25770.jpg,Lino Perros Men Black Suspenders,Topwear,17
11545,../data/raw/fashion-product-images-small/images/11545.jpg,W Women Printed Green Kurtas,Topwear,17
56282,../data/raw/fashion-product-images-small/images/56282.jpg,Biara Black Everyday Support Bra,Innerwear,7
37087,../data/raw/fashion-product-images-small/images/37087.jpg,Lino Perros Women Brown Mobile Pouch,Bags,0
20030,../data/raw/fashion-product-images-small/images/20030.jpg,United Colors of Benetton Men Solid Blue Shirt,Topwear,17
39921,../data/raw/fashion-product-images-small/images/39921.jpg,Tortoise Unisex Brown Leather Duffel Bag,Bags,0
52410,../data/raw/fashion-product-images-small/images/52410.jpg,Red Rose Women Black Nightdress,Loungewear and Nightwear,10
4780,../data/raw/fashion-product-images-small/images/4780.jpg,ADIDAS Women's Balance Pink T-shirt,Topwear,17
57162,../data/raw/fashion-product-images-small/images/57162.jpg,Elle Women Teal T-shirt,Topwear,17
33427,../data/raw/fashion-product-images-small/images/33427.jpg,Baggit Women Modishx Enzyme Blue Sling Bag,Bags,0
41007,../data/raw/fashion-product-images-small/images/41007.jpg,Gini and Jony Girls Woven Navy Blue Shorts,Bottomwear,2
25542,../data/raw/fashion-product-images-small/images/25542.jpg,Wrangler Women Striper Tank Yellow Top,Topwear,17
11777,../data/raw/fashion-product-images-small/images/11777.jpg,Lee Men Printed Red Tshirts,Topwear,17
7939,../data/raw/fashion-product-images-small/images/7939.jpg,Puma Men's Graphic Optic Black Silver T-shirt,Topwear,17
55635,../data/raw/fashion-product-images-small/images/55635.jpg,Catwalk Women Gold Heels,Shoes,15
42682,../data/raw/fashion-product-images-small/images/42682.jpg,Alma Women Cream & Blue Kurta,Topwear,17
2477,../data/raw/fashion-product-images-small/images/2477.jpg,Nike Men's LunarFly Blue Shoe,Shoes,15
27215,../data/raw/fashion-product-images-small/images/27215.jpg,Doodle Kids Boy Striped Blue Shorts,Bottomwear,2
7105,../data/raw/fashion-product-images-small/images/7105.jpg,Wildcraft Unisex Green Backpack,Bags,0
16552,../data/raw/fashion-product-images-small/images/16552.jpg,Basics Men Grey Printed Polo T-shirt,Topwear,17
8971,../data/raw/fashion-product-images-small/images/8971.jpg,Puma Men Drift Cat III CF Black Sports Shoes,Shoes,15
22767,../data/raw/fashion-product-images-small/images/22767.jpg,BIBA Women Solid Green Kurta,Topwear,17
50347,../data/raw/fashion-product-images-small/images/50347.jpg,Aurelia Women Red Kurta,Topwear,17
34602,../data/raw/fashion-product-images-small/images/34602.jpg,Hanes Men Brown Boxer Brief,Innerwear,7
59665,../data/raw/fashion-product-images-small/images/59665.jpg,FNF Pink & Yellow Printed Evening Wear Sari,Saree,14
14498,../data/raw/fashion-product-images-small/images/14498.jpg,Flying Machine Men Casual Black Casual Shoes,Shoes,15
10804,../data/raw/fashion-product-images-small/images/10804.jpg,Wrangler Men Rider Solid White Shirts,Flip Flops,5
4921,../data/raw/fashion-product-images-small/images/4921.jpg,Gini and Jony Girl's Viona Pack of 3 Tee Kidswear,Topwear,17
32368,../data/raw/fashion-product-images-small/images/32368.jpg,Q&Q Men Black Dial Watch,Watches,19
39780,../data/raw/fashion-product-images-small/images/39780.jpg,Peter England Men Yellow Casual Shirts,Topwear,17
40748,../data/raw/fashion-product-images-small/images/40748.jpg,Roxy Women Pink Flip Flops,Flip Flops,5
38652,../data/raw/fashion-product-images-small/images/38652.jpg,Nike Women Double Team Lite Black Shoes,Shoes,15
18255,../data/raw/fashion-product-images-small/images/18255.jpg,Aneri Women Multi Coloured Kurta,Topwear,17
27488,../data/raw/fashion-product-images-small/images/27488.jpg,Jockey Women Red Bikini Briefs,Innerwear,7
9602,../data/raw/fashion-product-images-small/images/9602.jpg,Scullers Men Scul White & Red Shirt,Topwear,17
23814,../data/raw/fashion-product-images-small/images/23814.jpg,Puma Men Neo Low Black Casual Shoes,Shoes,15
48525,../data/raw/fashion-product-images-small/images/48525.jpg,French Connection Women White & Blue  Striped Dress,Dress,3
3338,../data/raw/fashion-product-images-small/images/3338.jpg,ADIDAS Men's Mumbai Indians White Polo T-shirt,Topwear,17
35971,../data/raw/fashion-product-images-small/images/35971.jpg,Flying Machine Men Tee Black T-shirt,Topwear,17
19387,../data/raw/fashion-product-images-small/images/19387.jpg,ADIDAS Men Dumont Beige Sports Shoes,Shoes,15
54946,../data/raw/fashion-product-images-small/images/54946.jpg,Do u speak green Men Cream T-shirt,Topwear,17
23028,../data/raw/fashion-product-images-small/images/23028.jpg,Arrow Men Blue Striped Shirt,Topwear,17
42823,../data/raw/fashion-product-images-small/images/42823.jpg,Little Miss Intimates Women Grey Brief,Innerwear,7
51408,../data/raw/fashion-product-images-small/images/51408.jpg,Myntra Men Blue and White Check Shirt,Topwear,17
55894,../data/raw/fashion-product-images-small/images/55894.jpg,Colorbar Blue Lagoon Nail Lacquer 05,Nails,12
7798,../data/raw/fashion-product-images-small/images/7798.jpg,Proline Men White Polo T-shirt,Topwear,17
9430,../data/raw/fashion-product-images-small/images/9430.jpg,Lee Cooper Men Nnado Black Formal Shoes,Shoes,15
17813,../data/raw/fashion-product-images-small/images/17813.jpg,Lee Cooper Men  Brown Casual Shoe,Shoes,15
48717,../data/raw/fashion-product-images-small/images/48717.jpg,Lucera Women Silver Earrings,Jewellery,8
6478,../data/raw/fashion-product-images-small/images/6478.jpg,ADIDAS Men Top Grey Jacket,Topwear,17
19989,../data/raw/fashion-product-images-small/images/19989.jpg,United Colors of Benetton Women Printed White T-shirt,Topwear,17
3936,../data/raw/fashion-product-images-small/images/3936.jpg,Jealous 21 Women's Black Miss T-shirt,Topwear,17
15778,../data/raw/fashion-product-images-small/images/15778.jpg,Facit Men Mid- Rise BF Grey Briefs,Innerwear,7
59457,../data/raw/fashion-product-images-small/images/59457.jpg,Lucera Silver Ring,Jewellery,8
45008,../data/raw/fashion-product-images-small/images/45008.jpg,Maxima Men Digital Multifunction Watch,Watches,19
37428,../data/raw/fashion-product-images-small/images/37428.jpg,Murcia Women Red Handbag,Bags,0
52883,../data/raw/fashion-product-images-small/images/52883.jpg,FNF Printed Blue Sari,Saree,14
45834,../data/raw/fashion-product-images-small/images/45834.jpg,Vishudh Women Red Kurta,Topwear,17
33088,../data/raw/fashion-product-images-small/images/33088.jpg,Catwalk Women Gold Flats,Shoes,15
38460,../data/raw/fashion-product-images-small/images/38460.jpg,Baggit Women Green Pinto Checksy Mobile Pouch,Bags,0
12139,../data/raw/fashion-product-images-small/images/12139.jpg,Aurelia Women Solid Purple Kurtas,Topwear,17
42649,../data/raw/fashion-product-images-small/images/42649.jpg,Alma Women Black Kurta,Topwear,17
8186,../data/raw/fashion-product-images-small/images/8186.jpg,Locomotive Men Check Lai Grey Shirts,Topwear,17
9054,../data/raw/fashion-product-images-small/images/9054.jpg,ADIDAS Women Duramo 3 White Sports Shoes,Shoes,15
30269,../data/raw/fashion-product-images-small/images/30269.jpg,Speedo Men Sheet Sunglasses,Eyewear,4
48373,../data/raw/fashion-product-images-small/images/48373.jpg,French Connection Men White & Purple Check Shirt,Topwear,17
18403,../data/raw/fashion-product-images-small/images/18403.jpg,Skechers Men Tone-Ups Black Shoe,Shoes,15
6820,../data/raw/fashion-product-images-small/images/6820.jpg,Timberland Women's Estela Umbrella Green Flip Flop,Flip Flops,5
12905,../data/raw/fashion-product-images-small/images/12905.jpg,Puma Women Casual Purple Casual Shoes,Shoes,15
9868,../data/raw/fashion-product-images-small/images/9868.jpg,Status Quo Men Navy Blue Polo Tshirts,Topwear,17
28296,../data/raw/fashion-product-images-small/images/28296.jpg,Fastrack Men Sunglasses,Eyewear,4
57995,../data/raw/fashion-product-images-small/images/57995.jpg,Latin Quarters Women & White Black Dress,Dress,3
5699,../data/raw/fashion-product-images-small/images/5699.jpg,Skechers Men's Striking Black Shoe,Shoes,15
40922,../data/raw/fashion-product-images-small/images/40922.jpg,Gini and Jony Boys Rodeo Blue Jacket,Topwear,17
38838,../data/raw/fashion-product-images-small/images/38838.jpg,Latin Quarters Women Pink & Black Printed Dress,Dress,3
59033,../data/raw/fashion-product-images-small/images/59033.jpg,Carlton London Women Black Heels,Shoes,15
21129,../data/raw/fashion-product-images-small/images/21129.jpg,s.Oliver Women Printed Red Top,Topwear,17
56847,../data/raw/fashion-product-images-small/images/56847.jpg,John Players Men Blue Jeans,Bottomwear,2
37870,../data/raw/fashion-product-images-small/images/37870.jpg,Hidekraft Men Black Wallet,Wallets,18
38004,../data/raw/fashion-product-images-small/images/38004.jpg,Q&Q Women Blue Watch,Watches,19
4579,../data/raw/fashion-product-images-small/images/4579.jpg,Nike Women Zoo Blue Shoe,Shoes,15
38236,../data/raw/fashion-product-images-small/images/38236.jpg,Polaroid Unisex Sunglasses,Eyewear,4
24669,../data/raw/fashion-product-images-small/images/24669.jpg,Converse Men Red Casual Shoes,Shoes,15
56249,../data/raw/fashion-product-images-small/images/56249.jpg,SDL by Sweet Dreams Men White Pyjama Set,Loungewear and Nightwear,10
15912,../data/raw/fashion-product-images-small/images/15912.jpg,Black Coffee Men Stripes Blue Shirt,Topwear,17
49093,../data/raw/fashion-product-images-small/images/49093.jpg,Deborah 24 Ore Lip Liner 220,Lips,9
31189,../data/raw/fashion-product-images-small/images/31189.jpg,Cabarelli Men Brown Wallet,Wallets,18
18631,../data/raw/fashion-product-images-small/images/18631.jpg,Puma Men GP Speed Navy Blue Tshirts,Topwear,17
9266,../data/raw/fashion-product-images-small/images/9266.jpg,Scullers Men Scul Blue Shirts,Topwear,17
50982,../data/raw/fashion-product-images-small/images/50982.jpg,Enamor Women Maroon Robe,Loungewear and Nightwear,10
28898,../data/raw/fashion-product-images-small/images/28898.jpg,Enamor Women Red Brief,Innerwear,7
48141,../data/raw/fashion-product-images-small/images/48141.jpg,Fossil Women Brown Wallet,Wallets,18
29176,../data/raw/fashion-product-images-small/images/29176.jpg,United Colors of Benetton Boys Khaki Shorts,Bottomwear,2
26902,../data/raw/fashion-product-images-small/images/26902.jpg,Jealous 21 Women Printed Lavender Top,Topwear,17
35529,../data/raw/fashion-product-images-small/images/35529.jpg,Enroute Teens Orange Sandals,Sandal,13
47109,../data/raw/fashion-product-images-small/images/47109.jpg,Marvel Boys White Shoes,Shoes,15
17679,../data/raw/fashion-product-images-small/images/17679.jpg,Catwalk Women Buckel Pink Flats,Shoes,15
30867,../data/raw/fashion-product-images-small/images/30867.jpg,Fabindia Women Blue Kurta,Topwear,17
7906,../data/raw/fashion-product-images-small/images/7906.jpg,Proline Men Black & Navy Striped Polo T-shirt,Topwear,17
19525,../data/raw/fashion-product-images-small/images/19525.jpg,United Colors of Benetton Men Check Grey Sweater,Topwear,17
8172,../data/raw/fashion-product-images-small/images/8172.jpg,Catwalk Women Slim Casual Beige Wedges,Shoes,15
48387,../data/raw/fashion-product-images-small/images/48387.jpg,French Connection Men Blue Jeans,Bottomwear,2
22758,../data/raw/fashion-product-images-small/images/22758.jpg,BIBA Women Printed Blue Kurta,Topwear,17
50378,../data/raw/fashion-product-images-small/images/50378.jpg,Vishudh Women Red & White Salwar and Dupatta,Bottomwear,2
28262,../data/raw/fashion-product-images-small/images/28262.jpg,18+ Men Thrill Deo,Fragrance,6
57961,../data/raw/fashion-product-images-small/images/57961.jpg,Prafful Women Black & Grren Sari,Saree,14
58115,../data/raw/fashion-product-images-small/images/58115.jpg,Rreverie Women Silver Pendant,Jewellery,8
37884,../data/raw/fashion-product-images-small/images/37884.jpg,Happy Socks Unisex Black Socks,Socks,16
20833,../data/raw/fashion-product-images-small/images/20833.jpg,Clarks Men Black Formal Shoes,Shoes,15
39122,../data/raw/fashion-product-images-small/images/39122.jpg,Aneri Women Blue Leggings,Bottomwear,2
41038,../data/raw/fashion-product-images-small/images/41038.jpg,Nautica Men Brown Dial Watch,Watches,19
58327,../data/raw/fashion-product-images-small/images/58327.jpg,Lotto Women Lavender Flip Flops,Flip Flops,5
14008,../data/raw/fashion-product-images-small/images/14008.jpg,Nike Men Printed White Tshirts,Topwear,17
44778,../data/raw/fashion-product-images-small/images/44778.jpg,Lotto Men Grey Skateboard Shoes,Shoes,15
14834,../data/raw/fashion-product-images-small/images/14834.jpg,United Colors of Benetton Men Solid Black Belts,Belts,1
39310,../data/raw/fashion-product-images-small/images/39310.jpg,Red Chief Men Khaki Casual Shoes,Shoes,15
49067,../data/raw/fashion-product-images-small/images/49067.jpg,Lino Perros Women Olive Handbag,Bags,0
8340,../data/raw/fashion-product-images-small/images/8340.jpg,Doodle Boy's Volleyball Champion Black White Kidswear,Topwear,17
46813,../data/raw/fashion-product-images-small/images/46813.jpg,Gini and Jony Girls Pink Skirt,Bottomwear,2
19717,../data/raw/fashion-product-images-small/images/19717.jpg,United Colors of Benetton Men Check Blue Shirt,Topwear,17
55438,../data/raw/fashion-product-images-small/images/55438.jpg,Revlon Mauve Colorburst Lipstick 005,Lips,9
27018,../data/raw/fashion-product-images-small/images/27018.jpg,Jealous 21 Women Washed Blue Jeans,Bottomwear,2
50976,../data/raw/fashion-product-images-small/images/50976.jpg,Enamor Petal Pink Bra,Innerwear,7
29182,../data/raw/fashion-product-images-small/images/29182.jpg,United Colors of Benetton Women White Tunics,Topwear,17
31941,../data/raw/fashion-product-images-small/images/31941.jpg,Nike Women Air Rift Grey Shoes,Shoes,15
7308,../data/raw/fashion-product-images-small/images/7308.jpg,UCB Women's Sleeveless Light Blue Top,Topwear,17
30893,../data/raw/fashion-product-images-small/images/30893.jpg,Fabindia Women Printed White & Blue Patiala,Bottomwear,2
28050,../data/raw/fashion-product-images-small/images/28050.jpg,Jockey ELANCE Men Charcoal Pack of 2 Briefs 1009,Innerwear,7
48989,../data/raw/fashion-product-images-small/images/48989.jpg,Lucera Women Silver Ring,Jewellery,8
11922,../data/raw/fashion-product-images-small/images/11922.jpg,Franco Leone Men Formal Black Formal Shoes,Shoes,15
59691,../data/raw/fashion-product-images-small/images/59691.jpg,Avirate Purple Bra,Innerwear,7
58743,../data/raw/fashion-product-images-small/images/58743.jpg,Puma Men Olive T-shirt,Topwear,17
5807,../data/raw/fashion-product-images-small/images/5807.jpg,ADIDAS Women's Tunic Blue T-shirt,Topwear,17
13649,../data/raw/fashion-product-images-small/images/13649.jpg,ADIDAS Black Hydroterra Shandal Casual Shoes,Shoes,15
34857,../data/raw/fashion-product-images-small/images/34857.jpg,Vans Men Classic Slip-On Black Shoes,Shoes,15
22932,../data/raw/fashion-product-images-small/images/22932.jpg,Fastrack Unisex Black Dial Watch 9912PP13,Watches,19
8724,../data/raw/fashion-product-images-small/images/8724.jpg,Indigo Nation Men Checks Red Shirts,Topwear,17
35985,../data/raw/fashion-product-images-small/images/35985.jpg,Flying Machine Women Poppy Red T-shirt,Topwear,17
47599,../data/raw/fashion-product-images-small/images/47599.jpg,Portia Women Black Flats,Shoes,15
28434,../data/raw/fashion-product-images-small/images/28434.jpg,DKNY Women White Dial Watch NY8299,Watches,19
55860,../data/raw/fashion-product-images-small/images/55860.jpg,Colorbar Pro Dazzling Mauve Nail Lacquer 008,Nails,12
19141,../data/raw/fashion-product-images-small/images/19141.jpg,Lotto Men Revorb Black Sandals,Sandal,13
49631,../data/raw/fashion-product-images-small/images/49631.jpg,Mineral Cream Dress,Dress,3
8516,../data/raw/fashion-product-images-small/images/8516.jpg,Nike Unisex Ultimatum Max Black Backpacks,Bags,0
28606,../data/raw/fashion-product-images-small/images/28606.jpg,Nike Men Air Twilight Black Shoes,Shoes,15
34259,../data/raw/fashion-product-images-small/images/34259.jpg,Proline Men Grey Tracksuit,Bottomwear,2
46679,../data/raw/fashion-product-images-small/images/46679.jpg,Rasasi Women Pack of 3 Perfumes,Fragrance,6
16109,../data/raw/fashion-product-images-small/images/16109.jpg,M tv Men My Fab Eyewear Brown Sunglasses,Eyewear,4
25925,../data/raw/fashion-product-images-small/images/25925.jpg,Femella Women Purple T-Shirt,Topwear,17
5209,../data/raw/fashion-product-images-small/images/5209.jpg,Superman Men's Job Round Neck White T-shirt,Topwear,17
33840,../data/raw/fashion-product-images-small/images/33840.jpg,Puma Men Hypermoto Ducati Black Shoes,Shoes,15
58571,../data/raw/fashion-product-images-small/images/58571.jpg,Puma Men Black Shorts,Bottomwear,2
52877,../data/raw/fashion-product-images-small/images/52877.jpg,FNF Multi Coloured Sari,Saree,14
39546,../data/raw/fashion-product-images-small/images/39546.jpg,Numero Uno Men Yellow Flip Flops,Flip Flops,5
25119,../data/raw/fashion-product-images-small/images/25119.jpg,Lino Perros Women Gems Black Clutch,Bags,0
44912,../data/raw/fashion-product-images-small/images/44912.jpg,Puma Men Black Track Pants,Bottomwear,2
57539,../data/raw/fashion-product-images-small/images/57539.jpg,Flying Machine Men Olive Belt,Belts,1
38494,../data/raw/fashion-product-images-small/images/38494.jpg,Gini and Jony Boys United Green T-shirt,Topwear,17
20037,../data/raw/fashion-product-images-small/images/20037.jpg,United Colors Of Benetton Women Black Tights,Bottomwear,2
44572,../data/raw/fashion-product-images-small/images/44572.jpg,Coolers Men Black Sports Sandals,Sandal,13
37080,../data/raw/fashion-product-images-small/images/37080.jpg,Lino Perros Women Blue Handbag,Bags,0
57959,../data/raw/fashion-product-images-small/images/57959.jpg,Prafful Turquoise Blue Printed Sari,Saree,14
4787,../data/raw/fashion-product-images-small/images/4787.jpg,ADIDAS Men's Bas Esx Black Short,Bottomwear,2
52417,../data/raw/fashion-product-images-small/images/52417.jpg,Red Rose Women Red Pyjama Set,Loungewear and Nightwear,10
39926,../data/raw/fashion-product-images-small/images/39926.jpg,Tortoise Unisex Brown Laptop Bag,Bags,0
24497,../data/raw/fashion-product-images-small/images/24497.jpg,Mother Earth Women Black Printed Kurta,Topwear,17
57165,../data/raw/fashion-product-images-small/images/57165.jpg,Elle Women Magenta Clash Top,Topwear,17
11770,../data/raw/fashion-product-images-small/images/11770.jpg,Lee Men Printed Blue Tshirts,Topwear,17
41000,../data/raw/fashion-product-images-small/images/41000.jpg,Gini and Jony Girls Woven Blue Shorts,Bottomwear,2
42685,../data/raw/fashion-product-images-small/images/42685.jpg,Alma Women White Printed Kurta,Topwear,17
55632,../data/raw/fashion-product-images-small/images/55632.jpg,Catwalk Women Black Flats,Shoes,15
13027,../data/raw/fashion-product-images-small/images/13027.jpg,Inc 5 Women Casual Gold Flats,Shoes,15
27212,../data/raw/fashion-product-images-small/images/27212.jpg,Doodle Kids Boy Striped Blue Shirt,Topwear,17
43757,../data/raw/fashion-product-images-small/images/43757.jpg,Royal Diadem Set of 2 White Bangles,Jewellery,8
22760,../data/raw/fashion-product-images-small/images/22760.jpg,BIBA Women Solid Navy Blue Kurta,Topwear,17
16555,../data/raw/fashion-product-images-small/images/16555.jpg,Basics Men Navy Printed Polo T-shirt,Topwear,17
8976,../data/raw/fashion-product-images-small/images/8976.jpg,Puma Men SL Tech Lo SF White Sports Shoes,Shoes,15
7102,../data/raw/fashion-product-images-small/images/7102.jpg,Wildcraft Unisex Orange & Grey Backpack,Bags,0
34605,../data/raw/fashion-product-images-small/images/34605.jpg,Hanes Men Black Boxer Brief,Innerwear,7
50340,../data/raw/fashion-product-images-small/images/50340.jpg,Aurelia Women Brown Printed Kurti,Topwear,17
55400,../data/raw/fashion-product-images-small/images/55400.jpg,Revlon Grow Luscious Graphite Eye Liner,Makeup,11
3790,../data/raw/fashion-product-images-small/images/3790.jpg,Converse Men's AS Canvas HI Black Shoe,Shoes,15
8378,../data/raw/fashion-product-images-small/images/8378.jpg,Doodle Girl's Princess Lime Kidswear,Topwear,17
30097,../data/raw/fashion-product-images-small/images/30097.jpg,Ed Hardy Men Black Dial Watch,Watches,19
2642,../data/raw/fashion-product-images-small/images/2642.jpg,Carlton London Men Semi Formal Black Shoe,Shoes,15
43565,../data/raw/fashion-product-images-small/images/43565.jpg,Puma Unisex Black Echo Backpack,Bags,0
28854,../data/raw/fashion-product-images-small/images/28854.jpg,Proline Men Mauve T-shirt,Topwear,17
13215,../data/raw/fashion-product-images-small/images/13215.jpg,ASICS Men Gel Enduro 7 Running Silver Sports Shoes,Shoes,15
27020,../data/raw/fashion-product-images-small/images/27020.jpg,Jealous 21 Women Navy Blue Jeans,Bottomwear,2
46017,../data/raw/fashion-product-images-small/images/46017.jpg,Fabindia Women Orange Printed Kurta,Topwear,17
7330,../data/raw/fashion-product-images-small/images/7330.jpg,Red Tape Men Strappy Black Floater,Sandal,13
49863,../data/raw/fashion-product-images-small/images/49863.jpg,Q&Q Kids Girls Pink Digital Watch,Watches,19
16767,../data/raw/fashion-product-images-small/images/16767.jpg,Spice Art Women Spacious Brown Handbag,Bags,0
31979,../data/raw/fashion-product-images-small/images/31979.jpg,Nike Men Lunarswift +3 Grey Sports Shoes,Shoes,15
50172,../data/raw/fashion-product-images-small/images/50172.jpg,Rocia Women Multi- Coloured Shoes,Shoes,15
28068,../data/raw/fashion-product-images-small/images/28068.jpg,Jockey ELANCE Men Navy Blue Elance Brief 1015,Innerwear,7
44740,../data/raw/fashion-product-images-small/images/44740.jpg,Globalite Men White Terra Shoes,Shoes,15
5467,../data/raw/fashion-product-images-small/images/5467.jpg,Nike Men's Elite Black Shoe,Shoes,15
20205,../data/raw/fashion-product-images-small/images/20205.jpg,Wrangler Men Flock Print Grey Sweatshirt,Topwear,17
14030,../data/raw/fashion-product-images-small/images/14030.jpg,Nike Women Printed White Tshirts,Topwear,17
45692,../data/raw/fashion-product-images-small/images/45692.jpg,TOUS Women Leau Eau De Parfum 90 ml,Fragrance,6
57357,../data/raw/fashion-product-images-small/images/57357.jpg,Amante Black Printed Push-Up Bra BGSS01,Innerwear,7
10490,../data/raw/fashion-product-images-small/images/10490.jpg,Flying Machine Men HS Blue Shirts,Topwear,17
33612,../data/raw/fashion-product-images-small/images/33612.jpg,Lino Perros Women Green Wallet,Wallets,18
39328,../data/raw/fashion-product-images-small/images/39328.jpg,Gini and Jony Girls Green Shorts,Bottomwear,2
41232,../data/raw/fashion-product-images-small/images/41232.jpg,Puma Men White Aquil Sports Shoes,Shoes,15
11542,../data/raw/fashion-product-images-small/images/11542.jpg,W Women Printed  Beige Kurtas,Topwear,17
56285,../data/raw/fashion-product-images-small/images/56285.jpg,Biara Women Black Bra,Innerwear,7
25777,../data/raw/fashion-product-images-small/images/25777.jpg,Arrow Men Brown Suspenders,Topwear,17
2226,../data/raw/fashion-product-images-small/images/2226.jpg,ADIDAS Women Black Tracksuit,Bottomwear,2
43101,../data/raw/fashion-product-images-small/images/43101.jpg,Reebok Men Reeplay Perfume & Deodorant Set,Fragrance,6
18299,../data/raw/fashion-product-images-small/images/18299.jpg,Aneri Women Zeenat Black Kurta,Topwear,17
13671,../data/raw/fashion-product-images-small/images/13671.jpg,Levis Kids Blue Solid Jean,Bottomwear,2
27444,../data/raw/fashion-product-images-small/images/27444.jpg,Jockey Women Black T-shirt,Topwear,17
26596,../data/raw/fashion-product-images-small/images/26596.jpg,Puma Men Jago Ripstop Black Sports Shoes,Shoes,15
55064,../data/raw/fashion-product-images-small/images/55064.jpg,Lakme Enrich Satins Lipstick 265,Lips,9
50516,../data/raw/fashion-product-images-small/images/50516.jpg,Chromozome Men Navy Blue Trunks,Innerwear,7
6686,../data/raw/fashion-product-images-small/images/6686.jpg,UCB Men's Big Ben Logo Red T-shirt,Topwear,17
34053,../data/raw/fashion-product-images-small/images/34053.jpg,Gini and Jony Boys Yellow 3/4 Length Pants,Bottomwear,2
46473,../data/raw/fashion-product-images-small/images/46473.jpg,Timex Men Sliver Dial Watch,Watches,19
7754,../data/raw/fashion-product-images-small/images/7754.jpg,Fila Men's Agony Black Red Shoe,Shoes,15
55858,../data/raw/fashion-product-images-small/images/55858.jpg,Colorbar Pro Flirt Nail Lacquer 013,Nails,12
35181,../data/raw/fashion-product-images-small/images/35181.jpg,Wildcraft Unisex Blue Backpack,Bags,0
22136,../data/raw/fashion-product-images-small/images/22136.jpg,Provouge Men Black Formal Shoes,Shoes,15
16303,../data/raw/fashion-product-images-small/images/16303.jpg,Peter England Men Check Navy Blue Shirt,Topwear,17
15586,../data/raw/fashion-product-images-small/images/15586.jpg,Proline Men Green Printed Sweatshirt,Topwear,17
36704,../data/raw/fashion-product-images-small/images/36704.jpg,Burberry London Men Special Edition Perfume,Fragrance,6
5003,../data/raw/fashion-product-images-small/images/5003.jpg,Gini and Jony Girl's Arella Blue Kidswear,Bottomwear,2
14454,../data/raw/fashion-product-images-small/images/14454.jpg,Enroute Women Casual Taupe Casual Heels,Shoes,15
53393,../data/raw/fashion-product-images-small/images/53393.jpg,Alma Women Printed Beige Kurta,Topwear,17
11126,../data/raw/fashion-product-images-small/images/11126.jpg,Urban Yoga Women Solid Blue Track Pants,Bottomwear,2
25313,../data/raw/fashion-product-images-small/images/25313.jpg,Casio Youth Series Men Digital Watch AE-1100W-1AVDF(D085),Watches,19
57733,../data/raw/fashion-product-images-small/images/57733.jpg,Lotus Herbals Cocoa Lip Balm,Lips,9
40784,../data/raw/fashion-product-images-small/images/40784.jpg,Quiksilver Men Blue Flip Flops,Flip Flops,5
